"","date","industry","location","monthly_amount"
"2509",2015-12-01,"3","7",623395.57692
"2510",2016-01-01,"3","7",476168.518808
"2511",2016-02-01,"3","7",508189.84661
"2512",2016-03-01,"3","7",509027.540747619
"2513",2016-04-01,"3","7",581215.55978
"2514",2016-05-01,"3","7",611258.576927619
"2515",2016-06-01,"3","7",653621.542286667
"2516",2016-07-01,"3","7",700933.600087727
"2517",2016-08-01,"3","7",614665.461268182
"2518",2016-09-01,"3","7",681792.476978095
"2519",2016-10-01,"3","7",670145.827715714
"2520",2016-11-01,"3","7",703685.099068571
"2521",2013-01-01,"4","7",326266.310998125
"2522",2013-02-01,"4","7",357792.758296667
"2523",2013-03-01,"4","7",349408.808586
"2524",2013-04-01,"4","7",397194.897620667
"2525",2013-05-01,"4","7",404440.412260667
"2526",2013-06-01,"4","7",355030.322660667
"2527",2013-07-01,"4","7",390859.440570667
"2528",2013-08-01,"4","7",372689.672499333
"2529",2013-09-01,"4","7",361057.992514
"2530",2013-10-01,"4","7",391121.656049375
"2531",2013-11-01,"4","7",409565.4495975
"2532",2013-12-01,"4","7",421310.499857333
"2533",2014-01-01,"4","7",375465.073169333
"2534",2014-02-01,"4","7",390925.646795
"2535",2014-03-01,"4","7",430488.72954375
"2536",2014-04-01,"4","7",387699.268030625
"2537",2014-05-01,"4","7",449355.15685
"2538",2014-06-01,"4","7",394285.53721875
"2539",2014-07-01,"4","7",433271.00194375
"2540",2014-08-01,"4","7",443658.704550588
"2541",2014-09-01,"4","7",416520.074463529
"2542",2014-10-01,"4","7",501344.901233333
"2543",2014-11-01,"4","7",407034.008544667
"2544",2014-12-01,"4","7",433435.745774667
"2545",2015-01-01,"4","7",367523.571133333
"2546",2015-02-01,"4","7",423628.42968
"2547",2015-03-01,"4","7",476463.021535333
"2548",2015-04-01,"4","7",448138.642092667
"2549",2015-05-01,"4","7",495299.249968667
"2550",2015-06-01,"4","7",435853.350763333
"2551",2015-07-01,"4","7",500136.847116
"2552",2015-08-01,"4","7",487203.289773333
"2553",2015-09-01,"4","7",489969.038453333
"2554",2015-10-01,"4","7",498008.293048
"2555",2015-11-01,"4","7",513463.127413333
"2556",2015-12-01,"4","7",512800.058455
"2557",2016-01-01,"4","7",472944.3887375
"2558",2016-02-01,"4","7",484064.440302308
"2559",2016-03-01,"4","7",541298.806163846
"2560",2016-04-01,"4","7",477662.6584
"2561",2016-05-01,"4","7",543807.187258461
"2562",2016-06-01,"4","7",487025.985547692
"2563",2016-07-01,"4","7",496758.804687692
"2564",2016-08-01,"4","7",546990.513795833
"2565",2016-09-01,"4","7",502305.604558333
"2566",2016-10-01,"4","7",496736.785461667
"2567",2016-11-01,"4","7",504343.24275
"2568",2013-01-01,"5","7",323112.00485
"2569",2013-02-01,"5","7",332531.72395
"2570",2013-03-01,"5","7",354002.9262
"2571",2013-04-01,"5","7",342363.0894
"2572",2013-05-01,"5","7",394622.16835
"2573",2013-06-01,"5","7",346112.42465
"2574",2013-07-01,"5","7",394292.54155
"2575",2013-08-01,"5","7",386705.8754
"2576",2013-09-01,"5","7",381974.9908
"2577",2013-10-01,"5","7",395370.60305
"2578",2013-11-01,"5","7",291617.630633333
"2579",2013-12-01,"5","7",317785.7645
"2580",2014-01-01,"5","7",267133.4871
"2581",2014-02-01,"5","7",279658.304666667
"2582",2014-03-01,"5","7",306257.375966667
"2583",2014-04-01,"5","7",286931.336666667
"2584",2014-05-01,"5","7",339749.689066667
"2585",2014-06-01,"5","7",328888.425433333
"2586",2014-07-01,"5","7",342494.724
"2587",2014-08-01,"5","7",316545.276766667
"2588",2014-09-01,"5","7",323624.107033333
"2589",2014-10-01,"5","7",305272.310325
"2590",2014-11-01,"5","7",333809.56
"2591",2014-12-01,"5","7",356827.61765
"2592",2015-01-01,"5","7",309798.859725
"2593",2015-02-01,"5","7",326575.09415
"2594",2015-03-01,"5","7",354901.8148
"2595",2015-04-01,"5","7",346844.927275
"2596",2015-05-01,"5","7",384691.012375
"2597",2015-06-01,"5","7",380151.95435
"2598",2015-07-01,"5","7",425739.514525
"2599",2015-08-01,"5","7",400217.016725
"2600",2015-09-01,"5","7",379510.507975
"2601",2015-10-01,"5","7",298066.0957
"2602",2015-11-01,"5","7",308188.1992
"2603",2015-12-01,"5","7",295017.2899
"2604",2016-01-01,"5","7",259046.0015
"2605",2016-02-01,"5","7",343669.2573
"2606",2016-03-01,"5","7",354784.14455
"2607",2016-04-01,"5","7",354344.09375
"2608",2016-05-01,"5","7",381868.4621
"2609",2016-06-01,"5","7",390952.9413
"2610",2016-07-01,"5","7",380529.0025
"2611",2016-08-01,"5","7",418064.0906
"2612",2016-09-01,"5","7",391450.52675
"2613",2016-10-01,"5","7",376953.9165
"2614",2016-11-01,"5","7",383997.0033
"2615",2013-01-01,"7","7",341035.6545025
"2616",2013-02-01,"7","7",335272.35141
"2617",2013-03-01,"7","7",291502.248394
"2618",2013-04-01,"7","7",292681.764161667
"2619",2013-05-01,"7","7",316807.419165714
"2620",2013-06-01,"7","7",287338.676345
"2621",2013-07-01,"7","7",334032.416153333
"2622",2013-08-01,"7","7",300740.228974286
"2623",2013-09-01,"7","7",316964.86701875
"2624",2013-10-01,"7","7",329058.550857778
"2625",2013-11-01,"7","7",303929.734973333
"2626",2013-12-01,"7","7",253943.861967778
"2627",2014-01-01,"7","7",296667.095918889
"2628",2014-02-01,"7","7",299073.745615556
"2629",2014-03-01,"7","7",297640.405156
"2630",2014-04-01,"7","7",290880.622223
"2631",2014-05-01,"7","7",309465.078739
"2632",2014-06-01,"7","7",283893.565197
"2633",2014-07-01,"7","7",308604.415633333
"2634",2014-08-01,"7","7",299604.703464444
"2635",2014-09-01,"7","7",275639.177396
"2636",2014-10-01,"7","7",280366.882865
"2637",2014-11-01,"7","7",254334.603169
"2638",2014-12-01,"7","7",238774.903007
"2639",2015-01-01,"7","7",259794.286218
"2640",2015-02-01,"7","7",258337.26037
"2641",2015-03-01,"7","7",285016.120526
"2642",2015-04-01,"7","7",258710.364769
"2643",2015-05-01,"7","7",265102.104812
"2644",2015-06-01,"7","7",276735.339977273
"2645",2015-07-01,"7","7",257035.164629091
"2646",2015-08-01,"7","7",276391.507463
"2647",2015-09-01,"7","7",246589.582691818
"2648",2015-10-01,"7","7",251336.037629091
"2649",2015-11-01,"7","7",254665.918282727
"2650",2015-12-01,"7","7",231927.156090909
"2651",2016-01-01,"7","7",255020.584239091
"2652",2016-02-01,"7","7",264629.08694
"2653",2016-03-01,"7","7",267841.218493333
"2654",2016-04-01,"7","7",252378.870014167
"2655",2016-05-01,"7","7",271801.755447273
"2656",2016-06-01,"7","7",236232.776875385
"2657",2016-07-01,"7","7",279963.956927857
"2658",2016-08-01,"7","7",298727.227185714
"2659",2016-09-01,"7","7",282017.090602143
"2660",2016-10-01,"7","7",282356.837599286
"2661",2016-11-01,"7","7",265605.459644286
"2662",2013-01-01,"8","7",671095.39535
"2663",2013-02-01,"8","7",617549.1171
"2664",2013-03-01,"8","7",663085.39685
"2665",2013-04-01,"8","7",920271.0297
"2666",2013-05-01,"8","7",941581.8462
"2667",2013-06-01,"8","7",1241880.358
"2668",2013-07-01,"8","7",1109868.269
"2669",2013-08-01,"8","7",1067682.332
"2670",2013-09-01,"8","7",1002759.067
"2671",2013-10-01,"8","7",863057.1213
"2672",2013-11-01,"8","7",1023353.482
"2673",2013-12-01,"8","7",1285614.941
"2674",2014-01-01,"8","7",944769.6739
"2675",2014-02-01,"8","7",842126.4499
"2676",2014-03-01,"8","7",1076289.743
"2677",2014-04-01,"8","7",1004637.63
"2678",2014-05-01,"8","7",657461.4666
"2679",2014-06-01,"8","7",777417.5485
"2680",2014-07-01,"8","7",528183.4601
"2681",2014-08-01,"8","7",572050.4357
"2682",2014-09-01,"8","7",565354.2989
"2683",2014-10-01,"8","7",456905.959533333
"2684",2014-11-01,"8","7",381849.9532775
"2685",2014-12-01,"8","7",607051.94125
"2686",2015-01-01,"8","7",503748.641025
"2687",2015-02-01,"8","7",452109.922875
"2688",2015-03-01,"8","7",523049.070475
"2689",2015-04-01,"8","7",481603.87415
"2690",2015-05-01,"8","7",481749.561875
"2691",2015-06-01,"8","7",559876.600675
"2692",2015-07-01,"8","7",545789.1326
"2693",2015-08-01,"8","7",510702.90965
"2694",2015-09-01,"8","7",511845.002075
"2695",2015-10-01,"8","7",495840.8041
"2696",2015-11-01,"8","7",482803.88845
"2697",2015-12-01,"8","7",577746.18745
"2698",2016-01-01,"8","7",534682.386825
"2699",2016-02-01,"8","7",450582.072475
"2700",2016-03-01,"8","7",496293.194075
"2701",2016-04-01,"8","7",512977.392525
"2702",2016-05-01,"8","7",507945.031575
"2703",2016-06-01,"8","7",553369.7258
"2704",2016-07-01,"8","7",545455.3322
"2705",2016-08-01,"8","7",442145.296286
"2706",2016-09-01,"8","7",500642.16518
"2707",2016-10-01,"8","7",479348.48822
"2708",2016-11-01,"8","7",865196.775733333
"2709",2013-01-01,"9","7",433923.1695
"2710",2013-02-01,"9","7",493200.29385
"2711",2013-03-01,"9","7",567435.27365
"2712",2013-04-01,"9","7",546183.129
"2713",2013-05-01,"9","7",659369.2566
"2714",2013-06-01,"9","7",624294.2962
"2715",2013-07-01,"9","7",688419.6246
"2716",2013-08-01,"9","7",763143.45565
"2717",2013-09-01,"9","7",691329.0939
"2718",2013-10-01,"9","7",712929.1322
"2719",2013-11-01,"9","7",874368.2748
"2720",2013-12-01,"9","7",1035532.3255
"2721",2014-01-01,"9","7",628992.8569
"2722",2014-02-01,"9","7",676440.3865
"2723",2014-03-01,"9","7",818752.3691
"2724",2014-04-01,"9","7",726982.498
"2725",2014-05-01,"9","7",879239.85095
"2726",2014-06-01,"9","7",816177.05125
"2727",2014-07-01,"9","7",925384.50285
"2728",2014-08-01,"9","7",1007826.86045
"2729",2014-09-01,"9","7",903729.3737
"2730",2014-10-01,"9","7",884817.1825
"2731",2014-11-01,"9","7",808439.9674
"2732",2014-12-01,"9","7",1204119.3414
"2733",2015-01-01,"9","7",714563.49935
"2734",2015-02-01,"9","7",753293.5088
"2735",2015-03-01,"9","7",1099603.3611
"2736",2015-04-01,"9","7",1044179.82665
"2737",2015-05-01,"9","7",1151864.73855
"2738",2015-06-01,"9","7",1065300.11085
"2739",2015-07-01,"9","7",1278875.06095
"2740",2015-08-01,"9","7",1248244.01345
"2741",2015-09-01,"9","7",1276411.81195
"2742",2015-10-01,"9","7",1244259.4826
"2743",2015-11-01,"9","7",1268653.19515
"2744",2015-12-01,"9","7",1849534.7446
"2745",2016-01-01,"9","7",1035438.789
"2746",2016-02-01,"9","7",1132177.4741
"2747",2016-03-01,"9","7",1268209.37005
"2748",2016-04-01,"9","7",1365790.34055
"2749",2016-05-01,"9","7",866438.56605
"2750",2016-06-01,"9","7",728057.1868
"2751",2016-07-01,"9","7",853847.478732
"2752",2016-08-01,"9","7",803072.67366
"2753",2016-09-01,"9","7",795772.10828
"2754",2016-10-01,"9","7",662073.03978
"2755",2016-11-01,"9","7",687648.07605
"2756",2013-01-01,"10","7",308564.29565
"2757",2013-02-01,"10","7",261983.3429
"2758",2013-03-01,"10","7",338512.6935
"2759",2013-04-01,"10","7",246105.77935
"2760",2013-05-01,"10","7",366301.36325
"2761",2013-06-01,"10","7",329275.81265
"2762",2013-07-01,"10","7",357337.46975
"2763",2013-08-01,"10","7",272192.1194
"2764",2013-09-01,"10","7",177885.3511
"2765",2013-10-01,"10","7",347322.78205
"2766",2013-11-01,"10","7",322295.4382
"2767",2013-12-01,"10","7",371028.8848
"2768",2014-01-01,"10","7",313840.6468
"2769",2014-02-01,"10","7",351528.281665
"2770",2014-03-01,"10","7",602850.7967
"2771",2014-04-01,"10","7",558891.6882
"2772",2014-05-01,"10","7",412758.9237
"2773",2014-06-01,"10","7",414829.9787
"2774",2014-07-01,"10","7",525218.6578
"2775",2014-08-01,"10","7",355676.1982
"2776",2014-09-01,"10","7",613865.8572
"2777",2014-10-01,"10","7",179451.4412
"2778",2014-11-01,"10","7",483831.1414
"2779",2014-12-01,"10","7",239538.7448
"2780",2015-01-01,"10","7",244201.3282
"2781",2015-02-01,"10","7",313646.3644
"2782",2015-03-01,"10","7",136360.337
"2783",2015-04-01,"10","7",284554.3333
"2784",2015-05-01,"10","7",347756.4455
"2785",2015-06-01,"10","7",388664.0385
"2786",2015-07-01,"10","7",285693.8974
"2787",2015-08-01,"10","7",169717.2411
"2788",2015-09-01,"10","7",306883.6443
"2789",2015-10-01,"10","7",291698.505
"2790",2015-11-01,"10","7",252835.3529
"2791",2015-12-01,"10","7",101634.9397
"2792",2016-01-01,"10","7",386455.0261
"2793",2016-02-01,"10","7",433454.6175
"2794",2016-03-01,"10","7",264308.9972
"2795",2016-04-01,"10","7",293926.3408
"2796",2016-05-01,"10","7",319614.0511
"2797",2016-06-01,"10","7",330465.7015
"2798",2016-07-01,"10","7",203899.9543
"2799",2016-08-01,"10","7",334024.0448
"2800",2016-09-01,"10","7",150763.2658
"2801",2016-10-01,"10","7",188414.6089
"2802",2016-11-01,"10","7",207146.6232
"2803",2013-01-01,"1","8",143778.173413
"2804",2013-02-01,"1","8",143818.090620526
"2805",2013-03-01,"1","8",138559.95027619
"2806",2013-04-01,"1","8",138871.629615
"2807",2013-05-01,"1","8",135168.9287344
"2808",2013-06-01,"1","8",127135.337728333
"2809",2013-07-01,"1","8",137609.5508252
"2810",2013-08-01,"1","8",142237.294024
"2811",2013-09-01,"1","8",130825.1794356
"2812",2013-10-01,"1","8",131059.30362
"2813",2013-11-01,"1","8",142033.043489583
"2814",2013-12-01,"1","8",124506.4856992
"2815",2014-01-01,"1","8",133623.574102692
"2816",2014-02-01,"1","8",137785.2924136
"2817",2014-03-01,"1","8",132642.748432143
"2818",2014-04-01,"1","8",126156.772631786
"2819",2014-05-01,"1","8",135033.143203871
"2820",2014-06-01,"1","8",121994.211903548
"2821",2014-07-01,"1","8",134068.680806
"2822",2014-08-01,"1","8",126988.332644194
"2823",2014-09-01,"1","8",125529.655218788
"2824",2014-10-01,"1","8",130310.118687419
"2825",2014-11-01,"1","8",129987.3519375
"2826",2014-12-01,"1","8",128265.598514062
"2827",2015-01-01,"1","8",127155.327995
"2828",2015-02-01,"1","8",134629.39207871
"2829",2015-03-01,"1","8",132014.285042812
"2830",2015-04-01,"1","8",125078.332369355
"2831",2015-05-01,"1","8",140413.370748621
"2832",2015-06-01,"1","8",136240.238338667
"2833",2015-07-01,"1","8",134384.413497419
"2834",2015-08-01,"1","8",132616.717484242
"2835",2015-09-01,"1","8",131552.965952424
"2836",2015-10-01,"1","8",130276.026580606
"2837",2015-11-01,"1","8",130725.064547879
"2838",2015-12-01,"1","8",131869.285254839
"2839",2016-01-01,"1","8",117672.576675455
"2840",2016-02-01,"1","8",138049.120571471
"2841",2016-03-01,"1","8",137047.0621
"2842",2016-04-01,"1","8",126049.7595
"2843",2016-05-01,"1","8",147771.04528027
"2844",2016-06-01,"1","8",146210.211261389
"2845",2016-07-01,"1","8",143771.002403333
"2846",2016-08-01,"1","8",152244.59632975
"2847",2016-09-01,"1","8",147291.785953077
"2848",2016-10-01,"1","8",152036.842366579
"2849",2016-11-01,"1","8",141706.489961111
"2850",2013-01-01,"2","8",233055.060585
"2851",2013-02-01,"2","8",190189.59486
"2852",2013-03-01,"2","8",206076.40072
"2853",2013-04-01,"2","8",177271.768813333
"2854",2013-05-01,"2","8",239149.115513333
"2855",2013-06-01,"2","8",228360.209736667
"2856",2013-07-01,"2","8",219265.955946667
"2857",2013-08-01,"2","8",221937.358703333
"2858",2013-09-01,"2","8",245754.67989
"2859",2013-10-01,"2","8",343208.38709
"2860",2013-11-01,"2","8",353022.44137
"2861",2013-12-01,"2","8",378400.36449
"2862",2014-01-01,"2","8",362791.021945
"2863",2014-02-01,"2","8",303499.9252225
"2864",2014-03-01,"2","8",327443.36459
"2865",2014-04-01,"2","8",326604.962355
"2866",2014-05-01,"2","8",297677.35995
"2867",2014-06-01,"2","8",324921.9882775
"2868",2014-07-01,"2","8",323268.84612
"2869",2014-08-01,"2","8",348864.73811
"2870",2014-09-01,"2","8",312463.7460975
"2871",2014-10-01,"2","8",288713.935863333
"2872",2014-11-01,"2","8",236836.882257143
"2873",2014-12-01,"2","8",300620.945141667
"2874",2015-01-01,"2","8",333166.680125
"2875",2015-02-01,"2","8",428835.675817778
"2876",2015-03-01,"2","8",413580.305064
"2877",2015-04-01,"2","8",389745.293665
"2878",2015-05-01,"2","8",446363.860914
"2879",2015-06-01,"2","8",395601.395031111
"2880",2015-07-01,"2","8",428269.485274444
"2881",2015-08-01,"2","8",378454.701060909
"2882",2015-09-01,"2","8",394362.1291675
"2883",2015-10-01,"2","8",378017.457246667
"2884",2015-11-01,"2","8",383183.263434167
"2885",2015-12-01,"2","8",557218.004815714
"2886",2016-01-01,"2","8",429794.60558375
"2887",2016-02-01,"2","8",363520.458530556
"2888",2016-03-01,"2","8",346492.172403684
"2889",2016-04-01,"2","8",343622.360576316
"2890",2016-05-01,"2","8",328691.5502095
"2891",2016-06-01,"2","8",270689.530345
"2892",2016-07-01,"2","8",340025.722463
"2893",2016-08-01,"2","8",321551.780177619
"2894",2016-09-01,"2","8",353191.031410476
"2895",2016-10-01,"2","8",380613.480671429
"2896",2016-11-01,"2","8",376161.622769524
"2897",2013-12-01,"3","8",125138.9936
"2898",2014-01-01,"3","8",257521.6954
"2899",2014-02-01,"3","8",231317.9633
"2900",2014-03-01,"3","8",228930.5402
"2901",2014-04-01,"3","8",242043.1244
"2902",2014-05-01,"3","8",141058.776676667
"2903",2014-06-01,"3","8",282427.050233333
"2904",2014-07-01,"3","8",297938.299966667
"2905",2014-08-01,"3","8",220862.99495
"2906",2014-09-01,"3","8",177128.488586667
"2907",2014-10-01,"3","8",201003.719436667
"2908",2014-11-01,"3","8",212396.069993333
"2909",2014-12-01,"3","8",269017.034126667
"2910",2015-01-01,"3","8",218177.958553333
"2911",2015-02-01,"3","8",202154.574343333
"2912",2015-03-01,"3","8",216901.54997
"2913",2015-04-01,"3","8",204731.876376667
"2914",2015-05-01,"3","8",203689.6913875
"2915",2015-06-01,"3","8",201381.0337325
"2916",2015-07-01,"3","8",175108.915685
"2917",2015-08-01,"3","8",158023.484344
"2918",2015-09-01,"3","8",213322.160558
"2919",2015-10-01,"3","8",195506.762236
"2920",2015-11-01,"3","8",173766.366428
"2921",2015-12-01,"3","8",199081.170768
"2922",2016-01-01,"3","8",225901.341732
"2923",2016-02-01,"3","8",168772.201358
"2924",2016-03-01,"3","8",194467.479784
"2925",2016-04-01,"3","8",194203.923534
"2926",2016-05-01,"3","8",212134.94288
"2927",2016-06-01,"3","8",188003.03023
"2928",2016-07-01,"3","8",202026.404436
"2929",2016-08-01,"3","8",196685.666698
"2930",2016-09-01,"3","8",246001.655594
"2931",2016-10-01,"3","8",210297.123576
"2932",2016-11-01,"3","8",202275.260076
"2933",2013-01-01,"4","8",173225.332360833
"2934",2013-02-01,"4","8",166591.9160275
"2935",2013-03-01,"4","8",172002.192155
"2936",2013-04-01,"4","8",189664.500170833
"2937",2013-05-01,"4","8",178663.605636667
"2938",2013-06-01,"4","8",167455.0813875
"2939",2013-07-01,"4","8",169036.397966667
"2940",2013-08-01,"4","8",180377.907026154
"2941",2013-09-01,"4","8",172610.959708462
"2942",2013-10-01,"4","8",175549.116807143
"2943",2013-11-01,"4","8",166641.028960625
"2944",2013-12-01,"4","8",233206.721215625
"2945",2014-01-01,"4","8",187566.36546875
"2946",2014-02-01,"4","8",173743.973136875
"2947",2014-03-01,"4","8",179845.451165294
"2948",2014-04-01,"4","8",171471.315917059
"2949",2014-05-01,"4","8",188253.922771176
"2950",2014-06-01,"4","8",169148.321545294
"2951",2014-07-01,"4","8",179858.33940125
"2952",2014-08-01,"4","8",217342.376983125
"2953",2014-09-01,"4","8",184424.868327222
"2954",2014-10-01,"4","8",199860.312658824
"2955",2014-11-01,"4","8",180533.231545294
"2956",2014-12-01,"4","8",221571.794947222
"2957",2015-01-01,"4","8",195609.614779412
"2958",2015-02-01,"4","8",182788.048466471
"2959",2015-03-01,"4","8",183478.23675
"2960",2015-04-01,"4","8",183710.888270667
"2961",2015-05-01,"4","8",214267.222935333
"2962",2015-06-01,"4","8",185046.634816
"2963",2015-07-01,"4","8",206675.590464
"2964",2015-08-01,"4","8",220357.527709333
"2965",2015-09-01,"4","8",195451.117760625
"2966",2015-10-01,"4","8",202314.423818125
"2967",2015-11-01,"4","8",220125.90746375
"2968",2015-12-01,"4","8",302484.2252
"2969",2016-01-01,"4","8",250588.292914286
"2970",2016-02-01,"4","8",209515.584206
"2971",2016-03-01,"4","8",227738.307992857
"2972",2016-04-01,"4","8",211921.528128571
"2973",2016-05-01,"4","8",228128.255271429
"2974",2016-06-01,"4","8",199066.605642857
"2975",2016-07-01,"4","8",209556.367497857
"2976",2016-08-01,"4","8",227712.405977143
"2977",2016-09-01,"4","8",214691.621444667
"2978",2016-10-01,"4","8",215551.753509286
"2979",2016-11-01,"4","8",205263.045054286
"2980",2013-01-01,"5","8",464026.2593
"2981",2013-02-01,"5","8",465910.564433333
"2982",2013-03-01,"5","8",518473.148033333
"2983",2013-04-01,"5","8",513569.3126
"2984",2013-05-01,"5","8",522015.781033333
"2985",2013-06-01,"5","8",442414.506775
"2986",2013-07-01,"5","8",596836.729075
"2987",2013-08-01,"5","8",614129.27555
"2988",2013-09-01,"5","8",570392.56345
"2989",2013-10-01,"5","8",573857.455275
"2990",2013-11-01,"5","8",537977.336025
"2991",2013-12-01,"5","8",583859.319875
"2992",2014-01-01,"5","8",456258.161318
"2993",2014-02-01,"5","8",500783.88728
"2994",2014-03-01,"5","8",539145.81506
"2995",2014-04-01,"5","8",531915.24938
"2996",2014-05-01,"5","8",565327.90752
"2997",2014-06-01,"5","8",536332.34498
"2998",2014-07-01,"5","8",577715.3419
"2999",2014-08-01,"5","8",613958.33854
"3000",2014-09-01,"5","8",469324.70008
"3001",2014-10-01,"5","8",494984.6754
"3002",2014-11-01,"5","8",429259.106785714
"3003",2014-12-01,"5","8",496319.739666667
"3004",2015-01-01,"5","8",466194.5683
"3005",2015-02-01,"5","8",467495.08275
"3006",2015-03-01,"5","8",537507.199283333
"3007",2015-04-01,"5","8",508769.279883333
"3008",2015-05-01,"5","8",551636.41505
"3009",2015-06-01,"5","8",529414.60865
"3010",2015-07-01,"5","8",567640.274216667
"3011",2015-08-01,"5","8",527749.043114286
"3012",2015-09-01,"5","8",491678.275871429
"3013",2015-10-01,"5","8",469447.664942857
"3014",2015-11-01,"5","8",425920.502
"3015",2015-12-01,"5","8",456151.952
"3016",2016-01-01,"5","8",417215.8654
"3017",2016-02-01,"5","8",433568.7977375
"3018",2016-03-01,"5","8",460715.31345
"3019",2016-04-01,"5","8",454061.4749
"3020",2016-05-01,"5","8",481130.513575
"3021",2016-06-01,"5","8",455920.40395
"3022",2016-07-01,"5","8",477662.5188
"3023",2016-08-01,"5","8",464915.8592375
"3024",2016-09-01,"5","8",485635.427028571
"3025",2016-10-01,"5","8",467426.506114286
"3026",2016-11-01,"5","8",456789.952371429
"3027",2013-01-01,"7","8",257761.737733333
"3028",2013-02-01,"7","8",276793.603433333
"3029",2013-03-01,"7","8",264478.020466667
"3030",2013-04-01,"7","8",238074.296066667
"3031",2013-05-01,"7","8",246322.4336
"3032",2013-06-01,"7","8",222706.262066667
"3033",2013-07-01,"7","8",253061.507633333
"3034",2013-08-01,"7","8",286609.903733333
"3035",2013-09-01,"7","8",244460.677833333
"3036",2013-10-01,"7","8",249127.342
"3037",2013-11-01,"7","8",260098.303866667
"3038",2013-12-01,"7","8",216840.079633333
"3039",2014-01-01,"7","8",261498.637
"3040",2014-02-01,"7","8",273771.814933333
"3041",2014-03-01,"7","8",247164.8723
"3042",2014-04-01,"7","8",203380.69047
"3043",2014-05-01,"7","8",297517.2984
"3044",2014-06-01,"7","8",284083.65225
"3045",2014-07-01,"7","8",299704.705
"3046",2014-08-01,"7","8",416992.94875
"3047",2014-09-01,"7","8",358295.35685
"3048",2014-10-01,"7","8",292989.527133333
"3049",2014-11-01,"7","8",313315.850533333
"3050",2014-12-01,"7","8",277136.295266667
"3051",2015-01-01,"7","8",310020.276333333
"3052",2015-02-01,"7","8",309359.071066667
"3053",2015-03-01,"7","8",322956.675733333
"3054",2015-04-01,"7","8",273199.5489
"3055",2015-05-01,"7","8",278242.035366667
"3056",2015-06-01,"7","8",277027.661666667
"3057",2015-07-01,"7","8",304916.125966667
"3058",2015-08-01,"7","8",258601.24485
"3059",2015-09-01,"7","8",281247.468325
"3060",2015-10-01,"7","8",281643.77535
"3061",2015-11-01,"7","8",261922.0822
"3062",2015-12-01,"7","8",251586.574575
"3063",2016-01-01,"7","8",260081.7951
"3064",2016-02-01,"7","8",273618.4738
"3065",2016-03-01,"7","8",262573.387875
"3066",2016-04-01,"7","8",278952.952375
"3067",2016-05-01,"7","8",283941.581725
"3068",2016-06-01,"7","8",243303.891225
"3069",2016-07-01,"7","8",281827.3274
"3070",2016-08-01,"7","8",313429.14565
"3071",2016-09-01,"7","8",292480.050025
"3072",2016-10-01,"7","8",298639.127875
"3073",2016-11-01,"7","8",265157.12324
"3074",2013-01-01,"8","8",683936.75035
"3075",2013-02-01,"8","8",296340.5069
"3076",2013-03-01,"8","8",344083.9441
"3077",2013-04-01,"8","8",393873.991666667
"3078",2013-05-01,"8","8",334751.801248333
"3079",2013-06-01,"8","8",390567.070191667
"3080",2013-07-01,"8","8",382740.26978
"3081",2013-08-01,"8","8",474869.49314
"3082",2013-09-01,"8","8",421130.743916667
"3083",2013-10-01,"8","8",500065.30864
"3084",2013-11-01,"8","8",503904.728283333
"3085",2013-12-01,"8","8",1093709.20171667
"3086",2014-01-01,"8","8",581900.05195
"3087",2014-02-01,"8","8",368115.536366667
"3088",2014-03-01,"8","8",302499.419393333
"3089",2014-04-01,"8","8",406783.4464
"3090",2014-05-01,"8","8",343725.02579
"3091",2014-06-01,"8","8",347149.605388333
"3092",2014-07-01,"8","8",446670.1061
"3093",2014-08-01,"8","8",361982.108835
"3094",2014-09-01,"8","8",395022.193223333
"3095",2014-10-01,"8","8",419096.585698333
"3096",2014-11-01,"8","8",495175.514066667
"3097",2014-12-01,"8","8",869956.844814286
"3098",2015-01-01,"8","8",542980.940014286
"3099",2015-02-01,"8","8",334081.641714286
"3100",2015-03-01,"8","8",252703.444165
"3101",2015-04-01,"8","8",321039.304683333
"3102",2015-05-01,"8","8",310045.78706
"3103",2015-06-01,"8","8",314386.573
"3104",2015-07-01,"8","8",323892.30381
"3105",2015-08-01,"8","8",292903.723538
"3106",2015-09-01,"8","8",342235.874396
"3107",2015-10-01,"8","8",417892.062412
"3108",2015-11-01,"8","8",366384.8974
"3109",2015-12-01,"8","8",943107.8943
"3110",2016-01-01,"8","8",529412.26342
"3111",2016-02-01,"8","8",461302.4285
"3112",2016-03-01,"8","8",317513.47882
"3113",2016-04-01,"8","8",348607.223225
"3114",2016-05-01,"8","8",255572.300424
"3115",2016-06-01,"8","8",271464.153272
"3116",2016-07-01,"8","8",415520.249675
"3117",2016-08-01,"8","8",339065.263504
"3118",2016-09-01,"8","8",392438.088475
"3119",2016-10-01,"8","8",315642.91947
"3120",2016-11-01,"8","8",454334.13186
"3121",2013-01-01,"10","8",16065862.03595
"3122",2013-02-01,"10","8",15893235.61519
"3123",2013-03-01,"10","8",16822429.579795
"3124",2013-04-01,"10","8",16308112.65593
"3125",2013-05-01,"10","8",18623261.676165
"3126",2013-06-01,"10","8",17892471.29186
"3127",2013-07-01,"10","8",18356616.719255
"3128",2013-08-01,"10","8",19987638.2538
"3129",2013-09-01,"10","8",17688354.86995
"3130",2013-10-01,"10","8",19358444.4626
"3131",2013-11-01,"10","8",19687993.23808
